customer_id,employee_id,freight,order_date,order_id,required_date,ship_address,ship_city,ship_country,ship_name,ship_postal_code,ship_region,ship_via,shipped_date
WHITC,3,162.95,1998-02-24T00:00:00+00:00,10904,1998-03-24T00:00:00+00:00,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,WA,3,1998-02-27T00:00:00+00:00
WELLI,9,13.72,1998-02-24T00:00:00+00:00,10905,1998-03-24T00:00:00+00:00,'Rua do Mercado, 12',Resende,Brazil,Wellington Importadora,08737-363,SP,2,1998-03-06T00:00:00+00:00
WOLZA,4,26.29,1998-02-25T00:00:00+00:00,10906,1998-03-11T00:00:00+00:00,ul. Filtrowa 68,Warszawa,Poland,Wolski Zajazd,01-012,,3,1998-03-03T00:00:00+00:00
SPECD,6,9.19,1998-02-25T00:00:00+00:00,10907,1998-03-25T00:00:00+00:00,'25, rue Lauriston',Paris,France,Spécialités du monde,75016,,3,1998-02-27T00:00:00+00:00
REGGC,4,32.96,1998-02-26T00:00:00+00:00,10908,1998-03-26T00:00:00+00:00,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,,2,1998-03-06T00:00:00+00:00
SANTG,1,53.05,1998-02-26T00:00:00+00:00,10909,1998-03-26T00:00:00+00:00,Erling Skakkes gate 78,Stavern,Norway,Santé Gourmet,4110,,2,1998-03-10T00:00:00+00:00
WILMK,1,38.11,1998-02-26T00:00:00+00:00,10910,1998-03-26T00:00:00+00:00,Keskuskatu 45,Helsinki,Finland,Wilman Kala,21240,,3,1998-03-04T00:00:00+00:00
GODOS,3,38.19,1998-02-26T00:00:00+00:00,10911,1998-03-26T00:00:00+00:00,'C/ Romero, 33',Sevilla,Spain,Godos Cocina Típica,41101,,1,1998-03-05T00:00:00+00:00
HUNGO,2,580.91,1998-02-26T00:00:00+00:00,10912,1998-03-26T00:00:00+00:00,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,Co. Cork,2,1998-03-18T00:00:00+00:00
QUEEN,4,33.05,1998-02-26T00:00:00+00:00,10913,1998-03-26T00:00:00+00:00,'Alameda dos Canàrios, 891',Sao Paulo,Brazil,Queen Cozinha,05487-020,SP,1,1998-03-04T00:00:00+00:00
QUEEN,6,21.19,1998-02-27T00:00:00+00:00,10914,1998-03-27T00:00:00+00:00,'Alameda dos Canàrios, 891',Sao Paulo,Brazil,Queen Cozinha,05487-020,SP,1,1998-03-02T00:00:00+00:00
TORTU,2,3.51,1998-02-27T00:00:00+00:00,10915,1998-03-27T00:00:00+00:00,Avda. Azteca 123,México D.F.,Mexico,Tortuga Restaurante,05033,,2,1998-03-02T00:00:00+00:00
RANCH,1,63.77,1998-02-27T00:00:00+00:00,10916,1998-03-27T00:00:00+00:00,Av. del Libertador 900,Buenos Aires,Argentina,Rancho grande,1010,,2,1998-03-09T00:00:00+00:00
ROMEY,4,8.29,1998-03-02T00:00:00+00:00,10917,1998-03-30T00:00:00+00:00,'Gran Vía, 1',Madrid,Spain,Romero y tomillo,28001,,2,1998-03-11T00:00:00+00:00
BOTTM,3,48.83,1998-03-02T00:00:00+00:00,10918,1998-03-30T00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,3,1998-03-11T00:00:00+00:00
LINOD,2,19.8,1998-03-02T00:00:00+00:00,10919,1998-03-30T00:00:00+00:00,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,Nueva Esparta,2,1998-03-04T00:00:00+00:00
AROUT,4,29.61,1998-03-03T00:00:00+00:00,10920,1998-03-31T00:00:00+00:00,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,Essex,2,1998-03-09T00:00:00+00:00
VAFFE,1,176.48,1998-03-03T00:00:00+00:00,10921,1998-04-14T00:00:00+00:00,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,,1,1998-03-09T00:00:00+00:00
HANAR,5,62.74,1998-03-03T00:00:00+00:00,10922,1998-03-31T00:00:00+00:00,'Rua do Paço, 67',Rio de Janeiro,Brazil,Hanari Carnes,05454-876,RJ,3,1998-03-05T00:00:00+00:00
LAMAI,7,68.26,1998-03-03T00:00:00+00:00,10923,1998-04-14T00:00:00+00:00,1 rue Alsace-Lorraine,Toulouse,France,'La maison d''Asie',31000,,3,1998-03-13T00:00:00+00:00
BERGS,3,151.52,1998-03-04T00:00:00+00:00,10924,1998-04-01T00:00:00+00:00,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,,2,1998-04-08T00:00:00+00:00
HANAR,3,2.27,1998-03-04T00:00:00+00:00,10925,1998-04-01T00:00:00+00:00,'Rua do Paço, 67',Rio de Janeiro,Brazil,Hanari Carnes,05454-876,RJ,1,1998-03-13T00:00:00+00:00
ANATR,4,39.92,1998-03-04T00:00:00+00:00,10926,1998-04-01T00:00:00+00:00,Avda. de la Constitución 2222,México D.F.,Mexico,Ana Trujillo Emparedados y helados,05021,,3,1998-03-11T00:00:00+00:00
LACOR,4,19.79,1998-03-05T00:00:00+00:00,10927,1998-04-02T00:00:00+00:00,'67, avenue de l''Europe',Versailles,France,'La corne d''abondance',78000,,1,1998-04-08T00:00:00+00:00
GALED,1,1.36,1998-03-05T00:00:00+00:00,10928,1998-04-02T00:00:00+00:00,'Rambla de Cataluña, 23',Barcelona,Spain,Galería del gastronómo,8022,,1,1998-03-18T00:00:00+00:00
FRANK,6,33.93,1998-03-05T00:00:00+00:00,10929,1998-04-02T00:00:00+00:00,Berliner Platz 43,München,Germany,Frankenversand,80805,,1,1998-03-12T00:00:00+00:00
SUPRD,4,15.55,1998-03-06T00:00:00+00:00,10930,1998-04-17T00:00:00+00:00,'Boulevard Tirou, 255',Charleroi,Belgium,Suprêmes délices,B-6000,,3,1998-03-18T00:00:00+00:00
RICSU,4,13.6,1998-03-06T00:00:00+00:00,10931,1998-03-20T00:00:00+00:00,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,,2,1998-03-19T00:00:00+00:00
BONAP,8,134.64,1998-03-06T00:00:00+00:00,10932,1998-04-03T00:00:00+00:00,'12, rue des Bouchers',Marseille,France,'Bon app''',13008,,1,1998-03-24T00:00:00+00:00
ISLAT,6,54.15,1998-03-06T00:00:00+00:00,10933,1998-04-03T00:00:00+00:00,Garden House Crowther Way,Cowes,UK,Island Trading,PO31 7PJ,Isle of Wight,3,1998-03-16T00:00:00+00:00
LEHMS,3,32.01,1998-03-09T00:00:00+00:00,10934,1998-04-06T00:00:00+00:00,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,,3,1998-03-12T00:00:00+00:00
WELLI,4,47.59,1998-03-09T00:00:00+00:00,10935,1998-04-06T00:00:00+00:00,'Rua do Mercado, 12',Resende,Brazil,Wellington Importadora,08737-363,SP,3,1998-03-18T00:00:00+00:00
GREAL,3,33.68,1998-03-09T00:00:00+00:00,10936,1998-04-06T00:00:00+00:00,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,OR,2,1998-03-18T00:00:00+00:00
CACTU,7,31.51,1998-03-10T00:00:00+00:00,10937,1998-03-24T00:00:00+00:00,Cerrito 333,Buenos Aires,Argentina,Cactus Comidas para llevar,1010,,3,1998-03-13T00:00:00+00:00
QUICK,3,31.89,1998-03-10T00:00:00+00:00,10938,1998-04-07T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,2,1998-03-16T00:00:00+00:00
MAGAA,2,76.33,1998-03-10T00:00:00+00:00,10939,1998-04-07T00:00:00+00:00,Via Ludovico il Moro 22,Bergamo,Italy,Magazzini Alimentari Riuniti,24100,,2,1998-03-13T00:00:00+00:00
BONAP,8,19.77,1998-03-11T00:00:00+00:00,10940,1998-04-08T00:00:00+00:00,'12, rue des Bouchers',Marseille,France,'Bon app''',13008,,3,1998-03-23T00:00:00+00:00
SAVEA,7,400.81,1998-03-11T00:00:00+00:00,10941,1998-04-08T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,2,1998-03-20T00:00:00+00:00
REGGC,9,17.95,1998-03-11T00:00:00+00:00,10942,1998-04-08T00:00:00+00:00,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,,3,1998-03-18T00:00:00+00:00
BSBEV,4,2.17,1998-03-11T00:00:00+00:00,10943,1998-04-08T00:00:00+00:00,Fauntleroy Circus,London,UK,'B''s Beverages',EC2 5NT,,2,1998-03-19T00:00:00+00:00
BOTTM,6,52.92,1998-03-12T00:00:00+00:00,10944,1998-03-26T00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,3,1998-03-13T00:00:00+00:00
MORGK,4,10.22,1998-03-12T00:00:00+00:00,10945,1998-04-09T00:00:00+00:00,Heerstr. 22,Leipzig,Germany,Morgenstern Gesundkost,04179,,1,1998-03-18T00:00:00+00:00
VAFFE,1,27.2,1998-03-12T00:00:00+00:00,10946,1998-04-09T00:00:00+00:00,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,,2,1998-03-19T00:00:00+00:00
BSBEV,3,3.26,1998-03-13T00:00:00+00:00,10947,1998-04-10T00:00:00+00:00,Fauntleroy Circus,London,UK,'B''s Beverages',EC2 5NT,,2,1998-03-16T00:00:00+00:00
GODOS,3,23.39,1998-03-13T00:00:00+00:00,10948,1998-04-10T00:00:00+00:00,'C/ Romero, 33',Sevilla,Spain,Godos Cocina Típica,41101,,3,1998-03-19T00:00:00+00:00
BOTTM,2,74.44,1998-03-13T00:00:00+00:00,10949,1998-04-10T00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,3,1998-03-17T00:00:00+00:00
MAGAA,1,2.5,1998-03-16T00:00:00+00:00,10950,1998-04-13T00:00:00+00:00,Via Ludovico il Moro 22,Bergamo,Italy,Magazzini Alimentari Riuniti,24100,,2,1998-03-23T00:00:00+00:00
RICSU,9,30.85,1998-03-16T00:00:00+00:00,10951,1998-04-27T00:00:00+00:00,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,,2,1998-04-07T00:00:00+00:00
ALFKI,1,40.42,1998-03-16T00:00:00+00:00,10952,1998-04-27T00:00:00+00:00,Obere Str. 57,Berlin,Germany,'Alfred''s Futterkiste',12209,,1,1998-03-24T00:00:00+00:00
AROUT,9,23.72,1998-03-16T00:00:00+00:00,10953,1998-03-30T00:00:00+00:00,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,Essex,2,1998-03-25T00:00:00+00:00
LINOD,5,27.91,1998-03-17T00:00:00+00:00,10954,1998-04-28T00:00:00+00:00,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,Nueva Esparta,1,1998-03-20T00:00:00+00:00
FOLKO,8,3.26,1998-03-17T00:00:00+00:00,10955,1998-04-14T00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,2,1998-03-20T00:00:00+00:00
BLAUS,6,44.65,1998-03-17T00:00:00+00:00,10956,1998-04-28T00:00:00+00:00,Forsterstr. 57,Mannheim,Germany,Blauer See Delikatessen,68306,,2,1998-03-20T00:00:00+00:00
HILAA,8,105.36,1998-03-18T00:00:00+00:00,10957,1998-04-15T00:00:00+00:00,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,Táchira,3,1998-03-27T00:00:00+00:00
OCEAN,7,49.56,1998-03-18T00:00:00+00:00,10958,1998-04-15T00:00:00+00:00,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Argentina,Océano Atlántico Ltda.,1010,,2,1998-03-27T00:00:00+00:00
GOURL,6,4.98,1998-03-18T00:00:00+00:00,10959,1998-04-29T00:00:00+00:00,'Av. Brasil, 442',Campinas,Brazil,Gourmet Lanchonetes,04876-786,SP,2,1998-03-23T00:00:00+00:00
HILAA,3,2.08,1998-03-19T00:00:00+00:00,10960,1998-04-02T00:00:00+00:00,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,Táchira,1,1998-04-08T00:00:00+00:00
QUEEN,8,104.47,1998-03-19T00:00:00+00:00,10961,1998-04-16T00:00:00+00:00,'Alameda dos Canàrios, 891',Sao Paulo,Brazil,Queen Cozinha,05487-020,SP,1,1998-03-30T00:00:00+00:00
QUICK,8,275.79,1998-03-19T00:00:00+00:00,10962,1998-04-16T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,2,1998-03-23T00:00:00+00:00
FURIB,9,2.7,1998-03-19T00:00:00+00:00,10963,1998-04-16T00:00:00+00:00,Jardim das rosas n. 32,Lisboa,Portugal,Furia Bacalhau e Frutos do Mar,1675,,3,1998-03-26T00:00:00+00:00
SPECD,3,87.38,1998-03-20T00:00:00+00:00,10964,1998-04-17T00:00:00+00:00,'25, rue Lauriston',Paris,France,Spécialités du monde,75016,,2,1998-03-24T00:00:00+00:00
OLDWO,6,144.38,1998-03-20T00:00:00+00:00,10965,1998-04-17T00:00:00+00:00,2743 Bering St.,Anchorage,USA,Old World Delicatessen,99508,AK,3,1998-03-30T00:00:00+00:00
CHOPS,4,27.19,1998-03-20T00:00:00+00:00,10966,1998-04-17T00:00:00+00:00,Hauptstr. 31,Bern,Switzerland,Chop-suey Chinese,3012,,1,1998-04-08T00:00:00+00:00
TOMSP,2,62.22,1998-03-23T00:00:00+00:00,10967,1998-04-20T00:00:00+00:00,Luisenstr. 48,Münster,Germany,Toms Spezialitäten,44087,,2,1998-04-02T00:00:00+00:00
ERNSH,1,74.6,1998-03-23T00:00:00+00:00,10968,1998-04-20T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,3,1998-04-01T00:00:00+00:00
COMMI,1,0.21,1998-03-23T00:00:00+00:00,10969,1998-04-20T00:00:00+00:00,'Av. dos Lusíadas, 23',Sao Paulo,Brazil,Comércio Mineiro,05432-043,SP,2,1998-03-30T00:00:00+00:00
BOLID,9,16.16,1998-03-24T00:00:00+00:00,10970,1998-04-07T00:00:00+00:00,'C/ Araquil, 67',Madrid,Spain,Bólido Comidas preparadas,28023,,1,1998-04-24T00:00:00+00:00
FRANR,2,121.82,1998-03-24T00:00:00+00:00,10971,1998-04-21T00:00:00+00:00,'54, rue Royale',Nantes,France,France restauration,44000,,2,1998-04-02T00:00:00+00:00
LACOR,4,0.02,1998-03-24T00:00:00+00:00,10972,1998-04-21T00:00:00+00:00,'67, avenue de l''Europe',Versailles,France,'La corne d''abondance',78000,,2,1998-03-26T00:00:00+00:00
LACOR,6,15.17,1998-03-24T00:00:00+00:00,10973,1998-04-21T00:00:00+00:00,'67, avenue de l''Europe',Versailles,France,'La corne d''abondance',78000,,2,1998-03-27T00:00:00+00:00
SPLIR,3,12.96,1998-03-25T00:00:00+00:00,10974,1998-04-08T00:00:00+00:00,P.O. Box 555,Lander,USA,Split Rail Beer & Ale,82520,WY,3,1998-04-03T00:00:00+00:00
BOTTM,1,32.27,1998-03-25T00:00:00+00:00,10975,1998-04-22T00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,3,1998-03-27T00:00:00+00:00
HILAA,1,37.97,1998-03-25T00:00:00+00:00,10976,1998-05-06T00:00:00+00:00,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,Táchira,1,1998-04-03T00:00:00+00:00
FOLKO,8,208.5,1998-03-26T00:00:00+00:00,10977,1998-04-23T00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,3,1998-04-10T00:00:00+00:00
MAISD,9,32.82,1998-03-26T00:00:00+00:00,10978,1998-04-23T00:00:00+00:00,Rue Joseph-Bens 532,Bruxelles,Belgium,Maison Dewey,B-1180,,2,1998-04-23T00:00:00+00:00
ERNSH,8,353.07,1998-03-26T00:00:00+00:00,10979,1998-04-23T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,2,1998-03-31T00:00:00+00:00
FOLKO,4,1.26,1998-03-27T00:00:00+00:00,10980,1998-05-08T00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,1,1998-04-17T00:00:00+00:00
HANAR,1,193.37,1998-03-27T00:00:00+00:00,10981,1998-04-24T00:00:00+00:00,'Rua do Paço, 67',Rio de Janeiro,Brazil,Hanari Carnes,05454-876,RJ,2,1998-04-02T00:00:00+00:00
BOTTM,2,14.01,1998-03-27T00:00:00+00:00,10982,1998-04-24T00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,1,1998-04-08T00:00:00+00:00
SAVEA,2,657.54,1998-03-27T00:00:00+00:00,10983,1998-04-24T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,2,1998-04-06T00:00:00+00:00
SAVEA,1,211.22,1998-03-30T00:00:00+00:00,10984,1998-04-27T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,3,1998-04-03T00:00:00+00:00
HUNGO,2,91.51,1998-03-30T00:00:00+00:00,10985,1998-04-27T00:00:00+00:00,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,Co. Cork,1,1998-04-02T00:00:00+00:00
OCEAN,8,217.86,1998-03-30T00:00:00+00:00,10986,1998-04-27T00:00:00+00:00,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Argentina,Océano Atlántico Ltda.,1010,,2,1998-04-21T00:00:00+00:00
EASTC,8,185.48,1998-03-31T00:00:00+00:00,10987,1998-04-28T00:00:00+00:00,35 King George,London,UK,Eastern Connection,WX3 6FW,,1,1998-04-06T00:00:00+00:00
RATTC,3,61.14,1998-03-31T00:00:00+00:00,10988,1998-04-28T00:00:00+00:00,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,NM,2,1998-04-10T00:00:00+00:00
QUEDE,2,34.76,1998-03-31T00:00:00+00:00,10989,1998-04-28T00:00:00+00:00,'Rua da Panificadora, 12',Rio de Janeiro,Brazil,Que Delícia,02389-673,RJ,1,1998-04-02T00:00:00+00:00
ERNSH,2,117.61,1998-04-01T00:00:00+00:00,10990,1998-05-13T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,3,1998-04-07T00:00:00+00:00
QUICK,1,38.51,1998-04-01T00:00:00+00:00,10991,1998-04-29T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,1,1998-04-07T00:00:00+00:00
THEBI,1,4.27,1998-04-01T00:00:00+00:00,10992,1998-04-29T00:00:00+00:00,89 Jefferson Way Suite 2,Portland,USA,The Big Cheese,97201,OR,3,1998-04-03T00:00:00+00:00
FOLKO,7,8.81,1998-04-01T00:00:00+00:00,10993,1998-04-29T00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,3,1998-04-10T00:00:00+00:00
VAFFE,2,65.53,1998-04-02T00:00:00+00:00,10994,1998-04-16T00:00:00+00:00,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,,3,1998-04-09T00:00:00+00:00
PERIC,1,46.0,1998-04-02T00:00:00+00:00,10995,1998-04-30T00:00:00+00:00,Calle Dr. Jorge Cash 321,México D.F.,Mexico,Pericles Comidas clásicas,05033,,3,1998-04-06T00:00:00+00:00
QUICK,4,1.12,1998-04-02T00:00:00+00:00,10996,1998-04-30T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,2,1998-04-10T00:00:00+00:00
LILAS,8,73.91,1998-04-03T00:00:00+00:00,10997,1998-05-15T00:00:00+00:00,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,Lara,2,1998-04-13T00:00:00+00:00
WOLZA,8,20.31,1998-04-03T00:00:00+00:00,10998,1998-04-17T00:00:00+00:00,ul. Filtrowa 68,Warszawa,Poland,Wolski Zajazd,01-012,,2,1998-04-17T00:00:00+00:00
OTTIK,6,96.35,1998-04-03T00:00:00+00:00,10999,1998-05-01T00:00:00+00:00,Mehrheimerstr. 369,Köln,Germany,Ottilies Käseladen,50739,,2,1998-04-10T00:00:00+00:00
RATTC,2,55.12,1998-04-06T00:00:00+00:00,11000,1998-05-04T00:00:00+00:00,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,NM,3,1998-04-14T00:00:00+00:00
FOLKO,2,197.3,1998-04-06T00:00:00+00:00,11001,1998-05-04T00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,2,1998-04-14T00:00:00+00:00
SAVEA,4,141.16,1998-04-06T00:00:00+00:00,11002,1998-05-04T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,1,1998-04-16T00:00:00+00:00
THECR,3,14.91,1998-04-06T00:00:00+00:00,11003,1998-05-04T00:00:00+00:00,55 Grizzly Peak Rd.,Butte,USA,The Cracker Box,59801,MT,3,1998-04-08T00:00:00+00:00
MAISD,3,44.84,1998-04-07T00:00:00+00:00,11004,1998-05-05T00:00:00+00:00,Rue Joseph-Bens 532,Bruxelles,Belgium,Maison Dewey,B-1180,,1,1998-04-20T00:00:00+00:00
WILMK,2,0.75,1998-04-07T00:00:00+00:00,11005,1998-05-05T00:00:00+00:00,Keskuskatu 45,Helsinki,Finland,Wilman Kala,21240,,1,1998-04-10T00:00:00+00:00
GREAL,3,25.19,1998-04-07T00:00:00+00:00,11006,1998-05-05T00:00:00+00:00,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,OR,2,1998-04-15T00:00:00+00:00
PRINI,8,202.24,1998-04-08T00:00:00+00:00,11007,1998-05-06T00:00:00+00:00,Estrada da saúde n. 58,Lisboa,Portugal,Princesa Isabel Vinhos,1756,,2,1998-04-13T00:00:00+00:00
ERNSH,7,79.46,1998-04-08T00:00:00+00:00,11008,1998-05-06T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,3,
GODOS,2,59.11,1998-04-08T00:00:00+00:00,11009,1998-05-06T00:00:00+00:00,'C/ Romero, 33',Sevilla,Spain,Godos Cocina Típica,41101,,1,1998-04-10T00:00:00+00:00
REGGC,2,28.71,1998-04-09T00:00:00+00:00,11010,1998-05-07T00:00:00+00:00,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,,2,1998-04-21T00:00:00+00:00
ALFKI,3,1.21,1998-04-09T00:00:00+00:00,11011,1998-05-07T00:00:00+00:00,Obere Str. 57,Berlin,Germany,'Alfred''s Futterkiste',12209,,1,1998-04-13T00:00:00+00:00
FRANK,1,242.95,1998-04-09T00:00:00+00:00,11012,1998-04-23T00:00:00+00:00,Berliner Platz 43,München,Germany,Frankenversand,80805,,3,1998-04-17T00:00:00+00:00
ROMEY,2,32.99,1998-04-09T00:00:00+00:00,11013,1998-05-07T00:00:00+00:00,'Gran Vía, 1',Madrid,Spain,Romero y tomillo,28001,,1,1998-04-10T00:00:00+00:00
LINOD,2,23.6,1998-04-10T00:00:00+00:00,11014,1998-05-08T00:00:00+00:00,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,Nueva Esparta,3,1998-04-15T00:00:00+00:00
SANTG,2,4.62,1998-04-10T00:00:00+00:00,11015,1998-04-24T00:00:00+00:00,Erling Skakkes gate 78,Stavern,Norway,Santé Gourmet,4110,,2,1998-04-20T00:00:00+00:00
AROUT,9,33.8,1998-04-10T00:00:00+00:00,11016,1998-05-08T00:00:00+00:00,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,Essex,2,1998-04-13T00:00:00+00:00
ERNSH,9,754.26,1998-04-13T00:00:00+00:00,11017,1998-05-11T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,2,1998-04-20T00:00:00+00:00
LONEP,4,11.65,1998-04-13T00:00:00+00:00,11018,1998-05-11T00:00:00+00:00,89 Chiaroscuro Rd.,Portland,USA,Lonesome Pine Restaurant,97219,OR,2,1998-04-16T00:00:00+00:00
RANCH,6,3.17,1998-04-13T00:00:00+00:00,11019,1998-05-11T00:00:00+00:00,Av. del Libertador 900,Buenos Aires,Argentina,Rancho grande,1010,,3,
OTTIK,2,43.3,1998-04-14T00:00:00+00:00,11020,1998-05-12T00:00:00+00:00,Mehrheimerstr. 369,Köln,Germany,Ottilies Käseladen,50739,,2,1998-04-16T00:00:00+00:00
QUICK,3,297.18,1998-04-14T00:00:00+00:00,11021,1998-05-12T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,1,1998-04-21T00:00:00+00:00
HANAR,9,6.27,1998-04-14T00:00:00+00:00,11022,1998-05-12T00:00:00+00:00,'Rua do Paço, 67',Rio de Janeiro,Brazil,Hanari Carnes,05454-876,RJ,2,1998-05-04T00:00:00+00:00
BSBEV,1,123.83,1998-04-14T00:00:00+00:00,11023,1998-04-28T00:00:00+00:00,Fauntleroy Circus,London,UK,'B''s Beverages',EC2 5NT,,2,1998-04-24T00:00:00+00:00
EASTC,4,74.36,1998-04-15T00:00:00+00:00,11024,1998-05-13T00:00:00+00:00,35 King George,London,UK,Eastern Connection,WX3 6FW,,1,1998-04-20T00:00:00+00:00
WARTH,6,29.17,1998-04-15T00:00:00+00:00,11025,1998-05-13T00:00:00+00:00,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,,3,1998-04-24T00:00:00+00:00
FRANS,4,47.09,1998-04-15T00:00:00+00:00,11026,1998-05-13T00:00:00+00:00,Via Monte Bianco 34,Torino,Italy,Franchi S.p.A.,10100,,1,1998-04-28T00:00:00+00:00
BOTTM,1,52.52,1998-04-16T00:00:00+00:00,11027,1998-05-14T00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,1,1998-04-20T00:00:00+00:00
KOENE,2,29.59,1998-04-16T00:00:00+00:00,11028,1998-05-14T00:00:00+00:00,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,,1,1998-04-22T00:00:00+00:00
CHOPS,4,47.84,1998-04-16T00:00:00+00:00,11029,1998-05-14T00:00:00+00:00,Hauptstr. 31,Bern,Switzerland,Chop-suey Chinese,3012,,1,1998-04-27T00:00:00+00:00
SAVEA,7,830.75,1998-04-17T00:00:00+00:00,11030,1998-05-15T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,2,1998-04-27T00:00:00+00:00
SAVEA,6,227.22,1998-04-17T00:00:00+00:00,11031,1998-05-15T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,2,1998-04-24T00:00:00+00:00
WHITC,2,606.19,1998-04-17T00:00:00+00:00,11032,1998-05-15T00:00:00+00:00,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,WA,3,1998-04-23T00:00:00+00:00
RICSU,7,84.74,1998-04-17T00:00:00+00:00,11033,1998-05-15T00:00:00+00:00,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,,3,1998-04-23T00:00:00+00:00
OLDWO,8,40.32,1998-04-20T00:00:00+00:00,11034,1998-06-01T00:00:00+00:00,2743 Bering St.,Anchorage,USA,Old World Delicatessen,99508,AK,1,1998-04-27T00:00:00+00:00
